aid,evDesc1,evDesc2,evDesc3,evType,ts
b9c00f5f04c8a4e5242c5e4fb99032b3425f8b84cbc81e0bfb9a7a4d17012e36,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(47.344351847783386,-120.25980707996798)",evStart,2020-12-01T16:12:58.457Z
3233a7091df209984cd55d8c0a7261a3b957460d8b8a56f1b94a43786f0a3a4a,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios",n/a,evStart,2020-12-02T19:58:07.306Z
9565a8c7ffb346921b94e652c9cf3ef774caf2f7ff40f45e9a4f7c88b9e03ee5,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-02T21:20:45.301Z
4469b6c2064e7802fa609e62eab4d9a63af7829d3110f826ce732c72a76a0ecd,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0.1,ios",n/a,evStart,2020-12-05T04:19:03.046Z
0e4bcad6c092ca1246575f1d9acd48a43d46ceebc16ba220e036753417c20819,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios",n/a,evStart,2020-12-07T14:58:39.178Z
c350998c20e2ea22f57936497621cb1b9c83d9f330e75ee605b1ae678eb2e768,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G950U,android,9,android","(45.8568265,-121.4875409)",evStart,2020-12-08T19:25:18.153Z
1e146cd29b187f32b1ee2201b0cc8e23dcc3f9844953405db7f16874847a96d7,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G960U,android,10,android","(45.7192473,-121.4780913)",evStart,2020-12-08T19:26:45.014Z
371a5a0abedee8b7bf12e52e7aceace6c39bc5b66c4b2cfba00ede5cc9751323,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-08T19:30:37.293Z
74803d1310270c2d85e120ea6125713113e77fb6a104922ee06cc220fabed11b,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2.1,ios",n/a,evStart,2020-12-08T19:34:42.843Z
133b549163795626e57aaf5623ffb0199ec42157b0accce2a9a6e636bed10726,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-08T19:49:38.049Z
f948d3327bbe8ffb6d15c116e5997b7a1859763124e5dcb6e5ffb9d7148b0025,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0.1,ios","(43.57289180638661,-116.75163258340591)",evStart,2020-12-08T21:21:36.816Z
45f1c77b411245aaef68f15cce8a2161bc8b6470054c736aa0a41604cdbf08ce,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-08T22:24:06.750Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69823685865226,-122.37038565584653)",evStart,2020-12-09T04:36:45.966Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(47.698264735274215,-122.37041757599336)",evStart,2020-12-09T08:49:36.787Z
34fcddbf2cd5141de9ca9b7e3c74eb7241cf6c306a178fe3353ab557e080365d,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-09T13:06:58.096Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69832241815194,-122.37036516175979)",evStart,2020-12-09T20:46:10.214Z
de5b0e93efbda2acaa49735290f4ec0402986f40e1c3bd2919ef1f2ef0e30872,1.0.4 (34),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.3.1,ios",n/a,evStart,2020-12-09T21:19:10.864Z
daecd1dc5811f3e701bdee97e424eca96d69c42e7a165a05ee6e575018430105,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0.1,ios",n/a,evStart,2020-12-09T21:20:56.462Z
46a95313acefab45496136d0a9ed0c34886f6ef669a7cdcc38218ed82d11823a,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-A716U,android,10,android","(46.28783,-119.830741)",evStart,2020-12-09T21:20:57.066Z
dbefd7943158ba1b714df719790233807cd33c1278e4cb763db3fdd77b10c40f,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G981U,android,10,android","(48.8982024,-122.4554397)",evStart,2020-12-09T21:26:24.750Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69827780113525,-122.37038306419193)",evStart,2020-12-09T21:28:27.298Z
80e9e502a02ca3609633f125209a75266e670eb319b0c193ba5c8de858eb87b2,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-09T21:28:54.753Z
baeb3c9b1bb838e9da16da4e48b22df43584d0c383b784965585fb32e9899628,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,motorola,moto g(7),android,10,android",n/a,evStart,2020-12-09T21:28:57.027Z
915d4078d9d958dc36640b12f35f5c0c804b71184c0640bf7270f44a98b72d85,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-09T21:30:16.590Z
45f83750ced694d5faf9d9971523464892b661feb879e4ae5db885e8e513c873,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.2,ios","(46.65135325736434,-120.53712774142444)",evStart,2020-12-09T21:44:51.682Z
b9c00f5f04c8a4e5242c5e4fb99032b3425f8b84cbc81e0bfb9a7a4d17012e36,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(47.344377120267836,-120.25975931695265)",evStart,2020-12-10T16:13:16.720Z
dbefd7943158ba1b714df719790233807cd33c1278e4cb763db3fdd77b10c40f,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G981U,android,10,android","(48.8926428,-122.4590268)",evStart,2020-12-10T19:32:58.303Z
1e146cd29b187f32b1ee2201b0cc8e23dcc3f9844953405db7f16874847a96d7,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G960U,android,10,android","(45.7247661,-121.4757723)",evStart,2020-12-13T00:11:44.925Z
3f12fe9b1667805061a271c3be01b4f9d0660e810a1199af4cc14e2dc9a8ab3f,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-14T22:05:29.437Z
7258d2a235408d3d0cacc1e915711eab9a3dbb7575d25afffda14933b5c2204d,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-15T19:12:26.208Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.2,ios","(47.69830048642097,-122.37045014435492)",evStart,2020-12-15T19:47:16.702Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.2,ios","(47.69829550471349,-122.37055261185384)",evStart,2020-12-16T16:45:33.295Z
3f12fe9b1667805061a271c3be01b4f9d0660e810a1199af4cc14e2dc9a8ab3f,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(46.19916103601445,-119.77652236359451)",evStart,2020-12-16T17:26:39.049Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.2,ios","(47.69823475099467,-122.3703668600184)",evStart,2020-12-16T17:28:59.597Z
8364c471f8d9cff61ac3eb1c22fa6017f89b931bb441101de500dd30551e90d7,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(46.67270749310746,-120.51110227607408)",evStart,2020-12-16T23:04:04.569Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios",n/a,evStart,2020-12-16T23:45:15.994Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(47.65483083626756,-122.31179546948687)",evStart,2020-12-16T23:48:41.122Z
2223d669c64be391082a86dc5f589ce420f93fec329cd41dca4ac7e8e9624ccf,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios",n/a,evStart,2020-12-18T18:47:46.956Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(47.69826441849342,-122.37041702968457)",evStart,2020-12-21T21:51:28.186Z
15038562bda78a0070f69d43e6ee0ffef23844e2bc725e69dbc105cb00519823,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,motorola,moto g(6),android,9,android","(47.6984393,-122.3705581)",evStart,2020-12-22T00:28:55.358Z
3f12fe9b1667805061a271c3be01b4f9d0660e810a1199af4cc14e2dc9a8ab3f,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(46.1990050313117,-119.77725556801437)",evStart,2020-12-22T19:30:02.014Z
6903820ac2321c0994cccde996b96d0b6cd6c23acd3e9ddb659c1e44bd80abc3,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(34.2807435448077,-119.24710994399564)",evStart,2020-12-22T22:43:33.266Z
6903820ac2321c0994cccde996b96d0b6cd6c23acd3e9ddb659c1e44bd80abc3,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(34.28074435181575,-119.24709470047094)",evStart,2020-12-22T23:05:35.136Z
72c67cc195c1cd52e38f0a7e09afe8aac5033bc13dcedd65e22ca83e07481a41,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2.1,ios",n/a,evStart,2020-12-23T00:15:26.139Z
3f12fe9b1667805061a271c3be01b4f9d0660e810a1199af4cc14e2dc9a8ab3f,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.2,ios","(46.19902792976191,-119.77707337623234)",evStart,2020-12-23T00:47:13.093Z
1d8176f05f1985cfaf2656f85f20b51f98b433dbcdf21b31f7ca406a49d3a72d,1.0.4 (34),"android,phablet,cordova,capacitor,mobile,hybrid,samsung,SM-N960U,android,10,android",n/a,evStart,2020-12-23T01:42:49.571Z
6903820ac2321c0994cccde996b96d0b6cd6c23acd3e9ddb659c1e44bd80abc3,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(34.28068122338329,-119.24728776343335)",evStart,2020-12-23T02:42:15.408Z
6903820ac2321c0994cccde996b96d0b6cd6c23acd3e9ddb659c1e44bd80abc3,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(34.28070652210978,-119.24711777582947)",evStart,2020-12-23T02:57:23.222Z
6903820ac2321c0994cccde996b96d0b6cd6c23acd3e9ddb659c1e44bd80abc3,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(34.28066249033524,-119.24720333204455)",evStart,2020-12-23T03:35:08.231Z
