aid,evDesc1,evDesc2,evDesc3,evType,ts
eca4f1c06779d64b3c534e3dae776e2414192bfc64d30d77119f90aa67b1c29e,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(48.09822520999054,-119.78552458213264)",evStart,2021-08-02T22:35:52.231Z
4ea53ffd22e8a69442efbd37b445ffe048dfed22f1fbf08f27cdf7db8ca86311,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-08-03T14:27:09.409Z
cca79086e6ee463484bd0a1bb9d6ed7002bfb16e12f7f7ce55fc3ce0d0d09514,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.5.1,ios",n/a,evStart,2021-08-03T14:38:06.132Z
2f87e02896e21a391616aadd9f2ebcc76ba1be36ec6186da9f1841443004cf05,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-08-03T19:21:15.069Z
2f87e02896e21a391616aadd9f2ebcc76ba1be36ec6186da9f1841443004cf05,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-08-03T19:22:08.894Z
2f87e02896e21a391616aadd9f2ebcc76ba1be36ec6186da9f1841443004cf05,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-08-03T19:23:52.868Z
9eacdaf9e8a78ccd1ac1c1907605fb381ac4aa289f838b94186f8e29702b2380,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(21.3023018539086,-158.09527388422555)",evStart,2021-08-04T01:20:08.624Z
e307199b2d9487a025ea9bab44c4dba96a2259459457e297296e63e82d49f795,1.0.14 (46),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(45.895345381565434,-120.01480965012348)",evStart,2021-08-05T22:21:30.946Z
eca4f1c06779d64b3c534e3dae776e2414192bfc64d30d77119f90aa67b1c29e,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(48.06995804821796,-119.82755304467788)",evStart,2021-08-06T13:27:57.440Z
097e3af06ff27bceefbe4daaef126a58e0efb0806c70d0af6ae929cf3564f683,1.0.11 (41),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Pixel 4a,android,11,android","(46.40772395310158,-120.27722119814281)",evStart,2021-08-06T18:52:47.375Z
8116f339a6329a23da3c8a91695703f3f5bb2a12d9fd537a66dfa902d72ce889,1.0.15 (50),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.6,ios",n/a,evStart,2021-08-07T01:07:07.764Z
941a7b2035e758bf0695ec0cea49f45541d81615ef7a1242c9f5573fd1b1eeb8,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G930V,android,8.0.0,android","(46.49144380655789,-120.46451828292163)",evStart,2021-08-07T17:28:45.345Z
220be54644be2bb2815f4b14eb11e08ba43b684b3f03bc112e9dd4eeeefed000,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-08T14:29:35.823Z
a6ebade52b19243e579344b14cdc3b1ee9602becaf0c1ade5c8511e55952428f,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0.1,ios","(49.946935297889006,-119.36956679197371)",evStart,2021-08-08T22:35:56.908Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(46.42157977258027,-120.49427137360351)",evStart,2021-08-09T18:03:04.077Z
799a818fc50f3c541bca77e51e56b882a564264c27d0e408ea17e3f699a742d7,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(47.357378159635914,-120.25544383293133)",evStart,2021-08-09T19:43:07.136Z
ee6373dcddfb9619f8b97a4f2abee74229cd7d1bbbb668b9e5c5ed8abbc9cbf4,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-10T12:46:21.529Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(46.495943876724425,-120.46210547061798)",evStart,2021-08-10T14:57:54.201Z
501e0342333ec8d29ba5918253619f745dfee235bc0387983c44ef41c1d7eac9,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-A505U,android,11,android","(45.85441037988966,-121.48931700872872)",evStart,2021-08-11T16:17:08.530Z
ee80a9194c15ada49e21dfb332aa748da9ceccfcad3af7ec9311833ad5ecdb97,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-12T00:35:13.360Z
4ad4f38227e838ced3e4b09122585340d49e70217b28cd46fa092c14eac109b9,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G920R4,android,7.0,android",n/a,evStart,2021-08-12T20:07:00.892Z
e271fd8a63bb61448e722e59c64f76a38ad8610cad8fd5f5fb7e41cb2ae26aab,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios","(46.64778718347745,-119.86036924450437)",evStart,2021-08-13T17:54:47.054Z
fc03ceb5c128e25a2911e5dab9968700e9f576565bfebfd4a4ccad03b42af817,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-08-14T11:13:36.319Z
33c373cd33e69840a3b4b1a211e4ab2eba33a64857ee9bdb9a1bf5a9e27cd82f,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-14T14:32:59.666Z
d8eefb20e4173e7783a606413c32d17e41b7968069de4e5d5b5ce63e8089a1a2,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios","(46.70961494684469,-119.84683935498248)",evStart,2021-08-14T17:31:24.938Z
33c373cd33e69840a3b4b1a211e4ab2eba33a64857ee9bdb9a1bf5a9e27cd82f,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios","(36.433492726569675,-119.69789868991903)",evStart,2021-08-15T18:33:15.904Z
9eacdaf9e8a78ccd1ac1c1907605fb381ac4aa289f838b94186f8e29702b2380,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios","(21.301762817775767,-158.09675816668693)",evStart,2021-08-16T19:30:14.962Z
755bf82234407687a11754c56047d740d2095e649423cc03bd7a908238a4d6ad,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-18T14:35:37.978Z
cca79086e6ee463484bd0a1bb9d6ed7002bfb16e12f7f7ce55fc3ce0d0d09514,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.5.1,ios","(42.59241135450612,-114.46805397565456)",evStart,2021-08-18T19:45:57.978Z
5bcd25d5ee401067ff9e027b51395affdfcc99fd898033d914400dfecec16fc3,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-19T04:13:06.679Z
f1418264e07eb2964ebd5c4b313c26003e413f65a2ced5566e623c32300f1d76,1.0.15 (49),"android,phablet,cordova,capacitor,mobile,hybrid,samsung,SM-N960U,android,10,android","(47.22661694449907,-119.86112520900016)",evStart,2021-08-20T07:12:58.903Z
501e0342333ec8d29ba5918253619f745dfee235bc0387983c44ef41c1d7eac9,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-A505U,android,11,android","(45.87278364466747,-121.51047678970899)",evStart,2021-08-21T14:11:53.146Z
1a4ab3b28745f7d6fa714f719800a57cc0f3e95607987b39f252fd4cb14ea686,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-08-23T04:33:51.247Z
097e3af06ff27bceefbe4daaef126a58e0efb0806c70d0af6ae929cf3564f683,1.0.11 (41),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Pixel 4a,android,11,android","(46.4117892586355,-120.27312660218792)",evStart,2021-08-23T20:49:18.862Z
d971779855905cb2ae9b7605830a180e6ac0835a76f3f3913723776a2f7afe70,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G781U,android,11,android",n/a,evStart,2021-08-23T22:26:59.875Z
5b83112457572cf1734e969469e6e6e5febe64744a74f4ba8292217fc76212ef,1.0.15 (50),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios","(46.73621296071042,-119.87608392806035)",evStart,2021-08-25T14:31:06.065Z
902b7a5b7eff63ec72b349879d53e4b7873b1fa5a1badb3586d200c7106fc9a5,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-25T15:41:30.323Z
9b3387f9689962da5ec41a95d98d5e55b1ce9dac8f86028d465655a8c1f63334,1.0.15 (50),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0.1,ios","(35.32169844807698,-119.03398955048294)",evStart,2021-08-26T00:02:19.142Z
fc03ceb5c128e25a2911e5dab9968700e9f576565bfebfd4a4ccad03b42af817,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-08-26T14:46:44.387Z
4dd82d70360d2204f6b03edf9cfa5cc11859cd5ff09a54fc77d28b1be96c57f2,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-27T00:01:43.986Z
132714c42c4fdab6514e24d7fbe7bbbf382f710800f24b41da7d0931416b2f57,1.0.7 (38),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-27T14:28:36.077Z
905d82fd47d7fc2cad4394b927ee06261ceb7df82710883fd8efd365b610c4f4,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios","(46.73306029312799,-119.21881029543034)",evStart,2021-08-27T19:28:05.914Z
2252428aa9b6b0fff05ea70bdbeaf0dd6b500e64f960baf0af6050dcb2116c69,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-30T05:10:56.424Z
2252428aa9b6b0fff05ea70bdbeaf0dd6b500e64f960baf0af6050dcb2116c69,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-30T20:07:56.605Z
a1e8b080f52d79be2cbeeba77247f0dd064312987f10a10555273dceaa8522e8,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-08-31T17:14:35.151Z
6fd4d33e9e712cdbe706f3478a11de8897c30ab575873722477448514c1ea913,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios","(33.876754109577874,-117.70854135295154)",evStart,2021-08-31T22:54:23.269Z
