aid,evDesc1,evDesc2,evDesc3,evType,ts
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,1.0.7 (38),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G965U,android,10,android","(47.112987999077255,-119.2770215960781)",evStart,2021-02-01T02:50:37.247Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,Labels Search,es,,evViewPage,2021-02-01T02:50:37.421Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,Resources,es,,evViewPage,2021-02-01T02:51:25.439Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,PICOL Search,es,,evViewPage,2021-02-01T02:51:30.258Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,2792-62,AGCLOR 310,,evViewPICOL,2021-02-01T02:51:57.804Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,PICOL Label,es,AGCLOR 310 | epa: 2792-62,evViewPage,2021-02-01T02:51:58.240Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,2792-62,AGCLOR 310,PICOL,evDownloadLabel,2021-02-01T02:52:04.650Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,active => inactive,,,evStateChange,2021-02-01T02:52:05.955Z
825dfc571ddb396e52fac55c4dc6101bb7f51b2aa84b6b7bb840b1caffb2f3b5,inactive => active,,,evStateChange,2021-02-01T02:52:09.890Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,1.0.7 (38),"android,cordova,capacitor,mobile,hybrid,LGE,LM-Q730,android,10,android","(46.7132682029,-119.93757752612737)",evStart,2021-02-01T02:55:54.717Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,Labels Search,es,,evViewPage,2021-02-01T02:55:55.316Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,PICOL Search,es,,evViewPage,2021-02-01T02:56:07.473Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,Resources,es,,evViewPage,2021-02-01T02:56:11.086Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,active => inactive,,,evStateChange,2021-02-01T02:56:25.116Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,inactive => active,,,evStateChange,2021-02-01T02:57:03.794Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,More,en,,evViewPage,2021-02-01T02:58:27.706Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,Resources,es,,evViewPage,2021-02-01T02:58:33.449Z
e75e76ca39408cc5beb9aedaac364559ba45529e0c236f7df7c6d5030dcdde66,PICOL Search,es,,evViewPage,2021-02-01T02:58:38.113Z
