aid,evDesc1,evDesc2,evDesc3,evType,ts
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.3.1,ios","(46.6947719314472,-120.5039274707329)",evStart,2020-09-01T01:20:27.013Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,Labels Search,es,,evViewPage,2020-09-01T01:20:27.184Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,More,en,,evViewPage,2020-09-01T01:21:01.776Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,Resources,es,,evViewPage,2020-09-01T01:21:05.910Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,PICOL Search,es,,evViewPage,2020-09-01T01:21:07.783Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,Labels Search,es,,evViewPage,2020-09-01T01:21:12.249Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,active => inactive,,,evStateChange,2020-09-01T01:21:24.817Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,inactive => active,,,evStateChange,2020-09-01T01:21:40.350Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,active => inactive,,,evStateChange,2020-09-01T01:21:47.561Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.20411414667807,-119.23999792701704)",evStart,2020-09-01T05:28:39.400Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,Labels Search,es,,evViewPage,2020-09-01T05:28:39.464Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,400-503,Acramite® - 50WS,,evViewHS,2020-09-01T05:28:46.472Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,HS Label,es,Acramite® - 50WS | epa: 400-503,evViewPage,2020-09-01T05:28:47.113Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,active => inactive,,,evStateChange,2020-09-01T05:30:51.160Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,inactive => active,,,evStateChange,2020-09-01T06:16:35.793Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,active => inactive,,,evStateChange,2020-09-01T06:16:37.952Z
66be76760e5c86168772ae342b57eef1af5a54ad7e9552c73fa684f8a9fdd0ea,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.5.1,ios","(38.19036029164294,-121.231073783541)",evStart,2020-09-01T13:46:13.356Z
66be76760e5c86168772ae342b57eef1af5a54ad7e9552c73fa684f8a9fdd0ea,Labels Search,es,,evViewPage,2020-09-01T13:46:13.416Z
66be76760e5c86168772ae342b57eef1af5a54ad7e9552c73fa684f8a9fdd0ea,Resources,es,,evViewPage,2020-09-01T13:46:26.806Z
66be76760e5c86168772ae342b57eef1af5a54ad7e9552c73fa684f8a9fdd0ea,PICOL Search,es,,evViewPage,2020-09-01T13:46:28.753Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,1.0.2 (32),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-01T21:20:55.513Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,Labels Search,es,,evViewPage,2020-09-01T21:20:55.637Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,PICOL Search,es,,evViewPage,2020-09-01T21:21:03.270Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,9779-273,AGRISOLUTIONS DIMATE 4E SYSTEMIC INSECTICIDE,dimate,evViewPICOL,2020-09-01T21:21:17.776Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,PICOL Label,es,AGRISOLUTIONS DIMATE 4E SYSTEMIC INSECTICIDE | epa: 9779-273,evViewPage,2020-09-01T21:21:18.491Z
