aid,evDesc1,evDesc2,evDesc3,evType,ts
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.7.1,ios",n/a,evStart,2021-09-01T03:46:50.640Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,Labels Search,es,,evViewPage,2021-09-01T03:46:50.722Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,70506-121,Lambda-CY® EC INSECTICIDE - RUP,,evViewHS,2021-09-01T03:48:06.613Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,HS Label,es,Lambda-CY® EC INSECTICIDE - RUP | epa: 70506-121,evViewPage,2021-09-01T03:48:07.253Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,HSLabel,Lambda-CY® EC INSECTICIDE - RUP | epa: 70506-121,Category: Pesticide Labels,evCategoryOpen,2021-09-01T03:48:30.004Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,More,en,,evViewPage,2021-09-01T03:48:58.968Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,PICOL Search,es,,evViewPage,2021-09-01T03:49:12.168Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,11581-3,ACARITOUCH,,evViewPICOL,2021-09-01T03:49:59.327Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,PICOL Label,es,ACARITOUCH | epa: 11581-3,evViewPage,2021-09-01T03:49:59.942Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,active => inactive,,,evStateChange,2021-09-01T03:50:38.913Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,inactive => active,,,evStateChange,2021-09-01T03:50:38.925Z
e95fe74e736e565b158bc96d669770462fbe587e6d5eff2fe965198f4184e0ac,active => inactive,,,evStateChange,2021-09-01T03:50:40.235Z
