aid,evDesc1,evDesc2,evDesc3,evType,ts
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N986U,android,11,android","(46.89205343018461,-119.67903774691102)",evStart,2021-11-01T18:40:01.228Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,Labels Search,es,,evViewPage,2021-11-01T18:40:01.335Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,PICOL Search,es,,evViewPage,2021-11-01T18:40:13.639Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,33270-21,"2,4-D /AMINE 4 HERBICIDE",,evViewPICOL,2021-11-01T18:40:14.307Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,PICOL Label,es,"2,4-D /AMINE 4 HERBICIDE | epa: 33270-21",evViewPage,2021-11-01T18:40:14.693Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,55146-57,CHAMP DRY PRILL AGRICULTURAL FUNGICIDE / BACTERICIDE,cha,evViewPICOL,2021-11-01T18:41:09.381Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,PICOL Label,es,CHAMP DRY PRILL AGRICULTURAL FUNGICIDE / BACTERICIDE | epa: 55146-57,evViewPage,2021-11-01T18:41:09.754Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,55146-57,CHAMP DRY PRILL AGRICULTURAL FUNGICIDE / BACTERICIDE,PICOL,evDownloadLabel,2021-11-01T18:41:24.550Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,active => inactive,,,evStateChange,2021-11-01T18:41:27.895Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,inactive => active,,,evStateChange,2021-11-01T18:43:19.835Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,active => inactive,,,evStateChange,2021-11-01T18:43:21.862Z
177d50e6714bfc507e6006d7133037b907403889dc548b540cbf422bb6b2d722,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.8,ios","(40.68385347619331,-73.79860955088196)",evStart,2021-11-03T22:23:14.405Z
177d50e6714bfc507e6006d7133037b907403889dc548b540cbf422bb6b2d722,Labels Search,en,,evViewPage,2021-11-03T22:23:14.478Z
177d50e6714bfc507e6006d7133037b907403889dc548b540cbf422bb6b2d722,active => inactive,,,evStateChange,2021-11-03T22:23:58.993Z
177d50e6714bfc507e6006d7133037b907403889dc548b540cbf422bb6b2d722,inactive => active,,,evStateChange,2021-11-03T22:24:36.512Z
177d50e6714bfc507e6006d7133037b907403889dc548b540cbf422bb6b2d722,active => inactive,,,evStateChange,2021-11-03T22:24:43.032Z
38b52d33a9d33e70a70bc602719ee5d1faae8859f3b306c045aba7b7c79784ab,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.8,ios",n/a,evStart,2021-11-04T17:01:17.537Z
38b52d33a9d33e70a70bc602719ee5d1faae8859f3b306c045aba7b7c79784ab,Labels Search,en,,evViewPage,2021-11-04T17:01:17.654Z
38b52d33a9d33e70a70bc602719ee5d1faae8859f3b306c045aba7b7c79784ab,34704-447,Carbaryl 4L,,evViewHS,2021-11-04T17:01:29.469Z
38b52d33a9d33e70a70bc602719ee5d1faae8859f3b306c045aba7b7c79784ab,HS Label,en,Carbaryl 4L | epa: 34704-447,evViewPage,2021-11-04T17:01:30.145Z
38b52d33a9d33e70a70bc602719ee5d1faae8859f3b306c045aba7b7c79784ab,HSLabel,Carbaryl 4L | epa: 34704-447,Category: Product Information,evCategoryOpen,2021-11-04T17:01:36.755Z
