aid,evDesc1,evDesc2,evDesc3,evType,ts
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,QuestionPage1,es,,evViewPage,2021-06-01T20:49:28.295Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,1.0.14 (46),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios","(46.435592567731454,-120.45789669547639)",evStart,2021-06-01T20:49:38.155Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,Labels Search,es,,evViewPage,2021-06-01T20:49:38.228Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,352-730,DuPont™ Altacor® INSECT CONTROL WITH THE ACTIVE INGREDIENT RYNAXYPYR®,,evViewHS,2021-06-01T20:50:02.751Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,HS Label,es,DuPont™ Altacor® INSECT CONTROL WITH THE ACTIVE INGREDIENT RYNAXYPYR® | epa: 352-730,evViewPage,2021-06-01T20:50:03.404Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,279-3557,Topguard® Fungicide Specialty Crops,,evViewHS,2021-06-01T20:51:19.438Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,HS Label,es,Topguard® Fungicide Specialty Crops | epa: 279-3557,evViewPage,2021-06-01T20:51:20.053Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,HSLabel,Topguard® Fungicide Specialty Crops | epa: 279-3557,Category: PPE,evCategoryOpen,2021-06-01T20:51:31.530Z
c83eacd362153c669036c123a8d9fe7bb5a76d02e261b8dcad53c565f4592846,active => inactive,,,evStateChange,2021-06-01T20:51:59.246Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,QuestionPage2,es,,evViewPage,2021-06-02T02:16:10.659Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,1.0.14 (46),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-06-02T02:17:07.769Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,Labels Search,es,,evViewPage,2021-06-02T02:17:07.837Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,active => inactive,,,evStateChange,2021-06-02T02:17:51.388Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,inactive => active,,,evStateChange,2021-06-02T02:18:00.055Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,352-730,DuPont™ Altacor® INSECT CONTROL WITH THE ACTIVE INGREDIENT RYNAXYPYR®,,evViewHS,2021-06-02T02:18:02.327Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HS Label,es,DuPont™ Altacor® INSECT CONTROL WITH THE ACTIVE INGREDIENT RYNAXYPYR® | epa: 352-730,evViewPage,2021-06-02T02:18:03.020Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,DuPont™ Altacor® INSECT CONTROL WITH THE ACTIVE INGREDIENT RYNAXYPYR® | epa: 352-730,Category: Product Information,evCategoryOpen,2021-06-02T02:18:03.743Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,279-3557,Topguard® Fungicide Specialty Crops,,evViewHS,2021-06-02T02:18:39.094Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HS Label,es,Topguard® Fungicide Specialty Crops | epa: 279-3557,evViewPage,2021-06-02T02:18:39.703Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Topguard® Fungicide Specialty Crops | epa: 279-3557,Category: Product Information,evCategoryOpen,2021-06-02T02:18:47.556Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,active => inactive,,,evStateChange,2021-06-02T02:19:50.318Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,inactive => active,,,evStateChange,2021-06-02T02:25:13.187Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,62719-541,Delegate® WG INSECTICIDE,,evViewHS,2021-06-02T02:25:45.029Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HS Label,es,Delegate® WG INSECTICIDE | epa: 62719-541,evViewPage,2021-06-02T02:25:45.679Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: Product Information,evCategoryOpen,2021-06-02T02:25:47.010Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: Health and Safety,evCategoryOpen,2021-06-02T02:26:35.272Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: PPE,evCategoryOpen,2021-06-02T02:27:09.657Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,352-834,DuPont™ Fontelis® FUNGICIDE,,evViewHS,2021-06-02T02:27:52.431Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HS Label,es,DuPont™ Fontelis® FUNGICIDE | epa: 352-834,evViewPage,2021-06-02T02:27:53.040Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,DuPont™ Fontelis® FUNGICIDE | epa: 352-834,Category: Product Information,evCategoryOpen,2021-06-02T02:27:53.837Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,62719-541,Delegate® WG INSECTICIDE,,evViewHS,2021-06-02T02:29:01.768Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HS Label,es,Delegate® WG INSECTICIDE | epa: 62719-541,evViewPage,2021-06-02T02:29:02.374Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: Physical or Chemical Hazards,evCategoryOpen,2021-06-02T02:29:09.652Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: Pesticide Labels,evCategoryOpen,2021-06-02T02:29:13.868Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,HSLabel,Delegate® WG INSECTICIDE | epa: 62719-541,Category: Product Information,evCategoryOpen,2021-06-02T02:29:17.588Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,active => inactive,,,evStateChange,2021-06-02T02:30:16.949Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,inactive => active,,,evStateChange,2021-06-02T02:30:47.019Z
e5bd2684680b3dbc11d06ee5bdeaf9f78148f8d0d48c777442772a5bd8586bef,active => inactive,,,evStateChange,2021-06-02T02:30:54.624Z
a6a903e24d0f8ebe07036e3eb8fe95f8ecfc9b89a4d9cce56f2da9b5e2eae143,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.6,ios",n/a,evStart,2021-06-02T11:50:35.305Z
a6a903e24d0f8ebe07036e3eb8fe95f8ecfc9b89a4d9cce56f2da9b5e2eae143,Labels Search,en,,evViewPage,2021-06-02T11:50:35.390Z
a6a903e24d0f8ebe07036e3eb8fe95f8ecfc9b89a4d9cce56f2da9b5e2eae143,Update News,en,,evViewPage,2021-06-02T11:51:05.550Z
