aid,evDesc1,evDesc2,evDesc3,evType,ts
7c31766bc23c012699ac9539b08b53d8a226ec90c66f50739394a8338a9ebe3f,1.0.15 (49),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G970U,android,11,android","(38.53515830353185,-121.49069767686424)",evStart,2021-12-01T09:52:10.984Z
7c31766bc23c012699ac9539b08b53d8a226ec90c66f50739394a8338a9ebe3f,Labels Search,en,,evViewPage,2021-12-01T09:52:11.124Z
7c31766bc23c012699ac9539b08b53d8a226ec90c66f50739394a8338a9ebe3f,active => inactive,,,evStateChange,2021-12-01T09:53:16.439Z
d587521d14e3c14f230354724e36e9f0a75635f3c6127780052a6f72cfd6b72a,QuestionPage1,es,,evViewPage,2021-12-01T18:40:02.938Z
d587521d14e3c14f230354724e36e9f0a75635f3c6127780052a6f72cfd6b72a,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.8.1,ios",n/a,evStart,2021-12-01T18:41:13.755Z
d587521d14e3c14f230354724e36e9f0a75635f3c6127780052a6f72cfd6b72a,Labels Search,es,,evViewPage,2021-12-01T18:41:13.851Z
d587521d14e3c14f230354724e36e9f0a75635f3c6127780052a6f72cfd6b72a,active => inactive,,,evStateChange,2021-12-01T18:41:21.006Z
0def2ec0e6396baeac7428bc6a3dd5223865eb42eab26d000ede02db688db754,QuestionPage3,es,,evViewPage,2021-12-02T01:59:13.191Z
05e4f6dd2dffec85002d903e8928b4b9efec95d4848e677846cbb29c6ed6ddb7,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,15.1,ios",n/a,evStart,2021-12-02T14:44:43.851Z
05e4f6dd2dffec85002d903e8928b4b9efec95d4848e677846cbb29c6ed6ddb7,Labels Search,en,,evViewPage,2021-12-02T14:44:43.938Z
05e4f6dd2dffec85002d903e8928b4b9efec95d4848e677846cbb29c6ed6ddb7,active => inactive,,,evStateChange,2021-12-02T14:45:13.371Z
9e3835630c51f0d3dcc0c9733404ce0f264071073bcca996e140affc0b3bbe33,QuestionPage1,es,,evViewPage,2021-12-03T18:22:33.016Z
9e3835630c51f0d3dcc0c9733404ce0f264071073bcca996e140affc0b3bbe33,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,15.1.1,ios",n/a,evStart,2021-12-03T18:24:28.776Z
9e3835630c51f0d3dcc0c9733404ce0f264071073bcca996e140affc0b3bbe33,Labels Search,es,,evViewPage,2021-12-03T18:24:28.845Z
9e3835630c51f0d3dcc0c9733404ce0f264071073bcca996e140affc0b3bbe33,active => inactive,,,evStateChange,2021-12-03T18:25:19.112Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.8.1,ios","(47.157004829789095,-122.42420258762378)",evStart,2021-12-05T02:06:24.171Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,Labels Search,en,,evViewPage,2021-12-05T02:06:24.249Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,active => inactive,,,evStateChange,2021-12-05T02:06:52.023Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,inactive => active,,,evStateChange,2021-12-05T22:07:42.363Z
475cc9bc83e2a30daca370693f240f8d4f6716b9a6547d50e9c8bd116841e6b0,active => inactive,,,evStateChange,2021-12-05T22:07:43.874Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,1.0.15 (50),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,15.0.2,ios",n/a,evStart,2021-12-06T07:26:36.950Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,Labels Search,en,,evViewPage,2021-12-06T07:26:37.081Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,71058-2,IAP® Dormant Oil,,evViewHS,2021-12-06T07:27:14.181Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,HS Label,en,IAP® Dormant Oil | epa: 71058-2,evViewPage,2021-12-06T07:27:14.842Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,HSLabel,IAP® Dormant Oil | epa: 71058-2,Category: Product Information,evCategoryOpen,2021-12-06T07:27:17.455Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,HSLabel,IAP® Dormant Oil | epa: 71058-2,Category: Pesticide Labels,evCategoryOpen,2021-12-06T07:27:59.192Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,71058-2,IAP® Dormant Oil,H&S,evDownloadLabel,2021-12-06T07:28:04.439Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,active => inactive,,,evStateChange,2021-12-06T07:28:04.542Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,inactive => active,,,evStateChange,2021-12-06T07:40:30.255Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,Resources,en,,evViewPage,2021-12-06T07:40:33.981Z
dd590495611d338712cb5620bef4d2e1d2064f16db7d725a5cf374d98a8cc4ee,More,en,,evViewPage,2021-12-06T07:42:51.982Z
