4e52269e35abc0548648988c2cdd52b3b7d8e6a3103fe43234e9d4a19b5de064,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(44.05161005171611,-71.68448439626033)",evStart,2020-08-26T18:18:09.617Z
c9f897283356effed26433dff687884dc09231c2be5f93fc5b63aeef8e09ec4e,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(45.400340383056765,-122.66152553218393)",evStart,2020-08-26T18:42:13.356Z
5ec8f7155f6e2b2fa3530b08d058a090d5a7fc0d39677129798ab23df21568ce,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.7,ios","(45.73163847535728,-121.52824943856518)",evStart,2020-08-26T18:46:10.333Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.20411414667807,-119.23999792701704)",evStart,2020-08-26T18:53:51.258Z
4a2d40421a2c99bd9dd65e62f08543e581a4b6471c76dbc6807f5501e278c9b7,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,LGE,LM-G710VM,android,9,android","(46.5446317,-120.303336)",evStart,2020-08-26T20:32:44.510Z
4a2d40421a2c99bd9dd65e62f08543e581a4b6471c76dbc6807f5501e278c9b7,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,LGE,LM-G710VM,android,9,android","(46.5567846,-120.3577814)",evStart,2020-08-26T22:44:34.685Z
ae988b519426cf02c44c2282e074308bb2d7bca09d070440e928c57e0f1b00ac,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(46.56827347656668,-120.60196250247971)",evStart,2020-08-26T22:53:43.580Z
ae988b519426cf02c44c2282e074308bb2d7bca09d070440e928c57e0f1b00ac,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(46.57017454509863,-120.60496182531013)",evStart,2020-08-26T23:18:18.355Z
ae988b519426cf02c44c2282e074308bb2d7bca09d070440e928c57e0f1b00ac,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(46.570215820420024,-120.60507392013677)",evStart,2020-08-26T23:38:42.787Z
ae988b519426cf02c44c2282e074308bb2d7bca09d070440e928c57e0f1b00ac,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(46.570324397458386,-120.60489297041926)",evStart,2020-08-26T23:40:45.208Z
45f83750ced694d5faf9d9971523464892b661feb879e4ae5db885e8e513c873,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(46.5867789144272,-120.61633680044974)",evStart,2020-08-26T23:45:40.218Z
9cc91f326b533adfa408caa26b9162e4b409315fe5a6ff47c87e9a97e8fa8ba5,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(46.602751967407436,-120.56572157054472)",evStart,2020-08-26T23:57:20.686Z
75810c7cf1f1f278200ff5a48e528bc8572b6e25d4d08191d57c57389d26b01d,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.603041249300595,-120.47671753578203)",evStart,2020-08-27T01:29:46.856Z
75810c7cf1f1f278200ff5a48e528bc8572b6e25d4d08191d57c57389d26b01d,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.60314734309784,-120.47675726100026)",evStart,2020-08-27T01:39:48.616Z
75810c7cf1f1f278200ff5a48e528bc8572b6e25d4d08191d57c57389d26b01d,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.60317109577415,-120.4768323525321)",evStart,2020-08-27T01:44:48.164Z
8364c471f8d9cff61ac3eb1c22fa6017f89b931bb441101de500dd30551e90d7,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.67275393088309,-120.5110853879576)",evStart,2020-08-27T02:12:28.853Z
fcf449c6e351519517b76bc70d5f9ef4d359bce3fe06d46e353fb95e9058b2cf,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.677541607591536,-119.92002443156615)",evStart,2020-08-27T03:46:33.768Z
fcf449c6e351519517b76bc70d5f9ef4d359bce3fe06d46e353fb95e9058b2cf,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.677610900363646,-119.9200095686226)",evStart,2020-08-27T11:54:59.081Z
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.3.1,ios","(46.6947719314472,-120.5039274707329)",evStart,2020-08-27T14:00:06.039Z
d0573972b4e5751d9eee0d67e0696bd97f9563f09542e9fa0a494a60b5304332,0.9.2 (29),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.735526164044074,-119.90914162657165)",evStart,2020-08-27T14:46:34.877Z
188f8821cac04a2c19d5b9c0b899635c9e40d4a1388284c15e18428d5f752a3b,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.0,ios","(47.107883254589645,-122.2539526126944)",evStart,2020-08-27T15:38:18.020Z
0cccbd307866ddc241955ad223a8445da85f7c923920144c684989f022f912cd,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(47.10797450003162,-119.3095600505386)",evStart,2020-08-27T17:01:56.605Z
15d55fef0f67632950529098ba3abbc4549707e9d1c35cdcc038e350018bfb53,1.0.4 (34),"android,tablet,cordova,capacitor,mobile,hybrid,samsung,SM-T350,android,7.1.1,android","(47.1080259,-122.2541653)",evStart,2020-08-27T17:50:09.757Z
0cccbd307866ddc241955ad223a8445da85f7c923920144c684989f022f912cd,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(47.108230874716575,-119.30992152263524)",evStart,2020-08-27T17:51:03.660Z
6c9f3a7213d94139f034591b4ec85c5f8ac4913833a608be031db247f9bb6a81,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G955U,android,9,android","(47.4715713,-120.3805507)",evStart,2020-08-27T21:59:36.805Z
77cb5e219c9785a805649667f2752192b061db9a8021f0e879a29ed986bdba59,1.0.4 (34),"android,cordova,capacitor,mobile,hybrid,motorola,Moto G (5) Plus,android,7.0,android","(47.5350197,-122.2327952)",evStart,2020-08-27T22:27:14.683Z
77cb5e219c9785a805649667f2752192b061db9a8021f0e879a29ed986bdba59,1.0.1 (31),"android,cordova,capacitor,mobile,hybrid,motorola,Moto G (5) Plus,android,7.0,android","(47.5350346,-122.2327858)",evStart,2020-08-27T23:03:16.550Z
77cb5e219c9785a805649667f2752192b061db9a8021f0e879a29ed986bdba59,1.0.1 (31),"android,cordova,capacitor,mobile,hybrid,motorola,Moto G (5) Plus,android,7.0,android","(47.53504,-122.2327914)",evStart,2020-08-27T23:06:32.095Z
d0b4fb7394bcf9de670aed4f855f45c7d5bff8eea02f7757946ca239a829a7d9,0.9.2 (29),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.66203895229864,-122.3205452556819)",evStart,2020-08-29T13:55:50.686Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698197509723855,-122.37016810403243)",evStart,2020-08-29T17:30:14.683Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.69820632566817,-122.37052634452381)",evStart,2020-08-29T18:30:15.777Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69822032151485,-122.37037263170635)",evStart,2020-08-30T00:58:51.386Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69823531014768,-122.37036381487789)",evStart,2020-08-31T17:28:47.043Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698238762977404,-122.37032847610278)",evStart,2020-08-31T18:29:04.457Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69824701374245,-122.37038370621259)",evStart,2020-08-31T21:07:40.935Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698247030094834,-122.3704356747822)",evStart,2020-09-01T01:20:27.013Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69824804909984,-122.37025251267227)",evStart,2020-09-01T05:28:39.400Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69824904124662,-122.37036967270373)",evStart,2020-09-01T13:46:13.356Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69824904124662,-122.37036967270373)",evStart,2020-09-01T21:16:52.725Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698251949796166,-122.37029241931569)",evStart,2020-09-01T21:20:55.513Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.6982531742902,-122.37040314804521)",evStart,2020-09-01T22:22:12.403Z
3f36efb441e763020dfaf783e289655c3ec19fb13692cbde5f1c912d3c69e4c8,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.698254355281456,-122.37051270689274)",evStart,2020-09-01T22:27:08.023Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69825499466697,-122.37044347356151)",evStart,2020-09-01T22:43:37.989Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.6982586714913,-122.37049919706038)",evStart,2020-09-01T22:59:10.379Z
3f36efb441e763020dfaf783e289655c3ec19fb13692cbde5f1c912d3c69e4c8,0.9.2 (29),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.698259751873,-122.37044843640845)",evStart,2020-09-02T20:42:06.846Z
3f36efb441e763020dfaf783e289655c3ec19fb13692cbde5f1c912d3c69e4c8,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.69826238931565,-122.3703345057143)",evStart,2020-09-03T01:15:28.697Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698267585884274,-122.3703572943692)",evStart,2020-09-03T15:35:55.734Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698269623158886,-122.37038584395965)",evStart,2020-09-03T20:14:27.501Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69827089232061,-122.37046278267866)",evStart,2020-09-03T20:46:57.585Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69827375933354,-122.37048730687675)",evStart,2020-09-03T21:03:50.117Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69827390386286,-122.37034752968849)",evStart,2020-09-03T21:03:51.445Z
b82a9a67376adf5715692d16473e9be6661cded5a9836445eef12a23e3986b50,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698276565532545,-122.37039168369816)",evStart,2020-09-03T21:03:52.740Z
ac1e51c717cdc4efc891f63dc74e49ff3b9b4d4243672f46bcd47c14a7e43883,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,12.4.6,ios","(47.698281611553,-122.37057933203836)",evStart,2020-09-03T21:29:09.240Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.69828340394563,-122.37057656512081)",evStart,2020-09-03T22:46:53.328Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.7,ios","(47.698286785427435,-122.37042454340359)",evStart,2020-09-09T00:00:58.139Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698286838537236,-122.37034426723956)",evStart,2020-09-09T21:25:30.313Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698287590951374,-122.37059867993491)",evStart,2020-09-09T21:43:51.399Z
b0910df19363b03f1462c8de49e79610c765fac455240b832bd159a8c29e980a, (),"tablet,desktop,,Macintosh,mac,Intel Mac OS X 10.15,web","(47.698289453545335,-122.37045863161923)",evStart,2020-09-11T19:01:32.939Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69829176253495,-122.37052151395334)",evStart,2020-09-11T19:38:59.181Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69829688374653,-122.3704925504735)",evStart,2020-09-12T22:01:50.105Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.698297025208696,-122.37029418326144)",evStart,2020-09-14T22:22:20.388Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69829773625004,-122.37029593776738)",evStart,2020-09-14T22:23:21.826Z
e6689634c0100d2e6ada504f710c49be1e02f77d85aefd42f2325c7fd1181e17,1.0.0 (30),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-15T17:23:47.578Z
e6689634c0100d2e6ada504f710c49be1e02f77d85aefd42f2325c7fd1181e17,1.0.0 (30),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-16T16:37:56.984Z
e6689634c0100d2e6ada504f710c49be1e02f77d85aefd42f2325c7fd1181e17,1.0.0 (30),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-17T17:56:47.834Z
e6689634c0100d2e6ada504f710c49be1e02f77d85aefd42f2325c7fd1181e17,1.0.0 (30),"iphone,ios,phablet,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-19T13:51:32.770Z
b797edb39859274dffc864e782befb3b8f3dfc7192574e0a0b721b3318f83e74,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-19T14:17:32.307Z
11b93a5a50498a0c9181e7f9a193b1b0cbe50b95e9a3606f0f37ca241bf4c1e6,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-21T13:02:37.017Z
11b93a5a50498a0c9181e7f9a193b1b0cbe50b95e9a3606f0f37ca241bf4c1e6,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-21T18:21:53.149Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-21T19:47:37.347Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,1.0.2 (32),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-22T10:41:46.382Z
4d60e2cc5fcab06b2020970ff0308de4aae156792db32b64d3f3491e2e3c2065,0.9.2 (29),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69830254230046,-122.37041361871071)",evStart,2020-09-22T14:27:37.719Z
ac1e51c717cdc4efc891f63dc74e49ff3b9b4d4243672f46bcd47c14a7e43883,0.9.2 (29),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,12.4.6,ios","(47.69831102140851,-122.37053233536898)",evStart,2020-09-22T14:36:14.866Z
b0910df19363b03f1462c8de49e79610c765fac455240b832bd159a8c29e980a, (),"tablet,desktop,,Macintosh,mac,Intel Mac OS X 10.15,web","(47.698321362759856,-122.37064767580033)",evStart,2020-09-22T15:01:39.375Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,14.0.1,ios","(47.6983225730821,-122.37049665290422)",evStart,2020-09-22T15:11:21.600Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.698323597096916,-122.37053736612062)",evStart,2020-09-22T15:50:02.625Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69833107482893,-122.37043311833276)",evStart,2020-09-22T15:59:49.145Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-22T16:04:44.888Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-22T16:09:35.141Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-22T16:09:48.345Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-22T16:10:48.717Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.698339931612594,-122.3706452672453)",evStart,2020-09-22T16:11:35.476Z
