aid,evDesc1,evDesc2,evDesc3,evType,ts
bd895bb74d836cb8483e0ec50804760606d8cf1e3f22baa5a0344451a5cfeefe,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.3.1,ios","(46.6947719314472,-120.5039274707329)",evStart,2020-09-01T01:20:27.013Z
6e9c0682cd39ef1025891f504f2e73c1d18bebdf474b00035949bbe84140970a,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.20411414667807,-119.23999792701704)",evStart,2020-09-01T05:28:39.400Z
66be76760e5c86168772ae342b57eef1af5a54ad7e9552c73fa684f8a9fdd0ea,1.0.0 (30),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.5.1,ios","(38.19036029164294,-121.231073783541)",evStart,2020-09-01T13:46:13.356Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.2 (32),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219906,-122.0841143)",evStart,2020-09-01T21:16:52.725Z
33c5b5f6fe19a77b8433f9a516da568e6bd61fd3c1dadb607c7b27ad672ada03,1.0.2 (32),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6,ios","(47.698298,-122.37049784729292)",evStart,2020-09-01T21:20:55.513Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.2 (32),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219906,-122.0841143)",evStart,2020-09-01T22:22:12.403Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.2 (32),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219906,-122.0841143)",evStart,2020-09-01T22:27:08.023Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.2 (32),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219906,-122.0841143)",evStart,2020-09-01T22:43:37.989Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.2 (32),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219906,-122.0841143)",evStart,2020-09-01T22:59:10.379Z
4a3a7f86095a34ab165516a8da2d97f80e276af657c6eec30eb0553398aa9e03,1.0.0 (30),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.69823531014768,-122.37036381487789)",evStart,2020-09-02T20:42:06.846Z
15038562bda78a0070f69d43e6ee0ffef23844e2bc725e69dbc105cb00519823,1.0.1 (31),"android,cordova,capacitor,mobile,hybrid,motorola,moto g(6),android,9,android","(47.698425,-122.3705278)",evStart,2020-09-03T01:15:28.697Z
15038562bda78a0070f69d43e6ee0ffef23844e2bc725e69dbc105cb00519823,1.0.1 (31),"android,cordova,capacitor,mobile,hybrid,motorola,moto g(6),android,9,android","(47.6984359,-122.3705254)",evStart,2020-09-03T15:35:55.734Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.698339931612594,-122.3706452672453)",evStart,2020-09-03T20:14:27.501Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-03T20:46:57.585Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-03T21:03:50.117Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-03T21:03:51.445Z
9f70123824abf4d91c96af24b89cae907504e265374c648d3e304ad08efe555e, (),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69833509083919,-122.37063993201652)",evStart,2020-09-03T21:03:52.740Z
b1b6c43df0d81dec96dc0b8f8eba7a0da4882680c4e380428211bbce7c69b242,1.0.4 (33),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,10,android","(37.4219853,-122.0840034)",evStart,2020-09-03T21:29:09.240Z
6b9defb05dfc0199b1f7ef4bafc815338e328fc5935f57cb4ef2ae45e05820af,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(47.6982531742902,-122.37040314804521)",evStart,2020-09-03T22:46:53.328Z
6d2a8b658adc1ff56801619e1cb283557d2ba63fac34f41238dfeed803392956,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(47.69828340394563,-122.37057656512081)",evStart,2020-09-09T00:00:58.139Z
9f635ac94fe07d336db9c7e621382472932fe7db57d37e1fe777b94ba9bd7ff2,1.0.4 (34),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Pixel 3a,android,11,android","(47.6984049,-122.3704823)",evStart,2020-09-09T21:25:30.313Z
9f635ac94fe07d336db9c7e621382472932fe7db57d37e1fe777b94ba9bd7ff2,1.0.4 (34),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Pixel 3a,android,11,android","(47.6984001,-122.3704747)",evStart,2020-09-09T21:43:51.399Z
fcf449c6e351519517b76bc70d5f9ef4d359bce3fe06d46e353fb95e9058b2cf,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios","(46.677541607591536,-119.92002443156615)",evStart,2020-09-11T19:01:32.939Z
45f83750ced694d5faf9d9971523464892b661feb879e4ae5db885e8e513c873,1.0.4 (34),"ipad,ios,tablet,cordova,capacitor,mobile,hybrid,Apple,iPad,ios,13.6.1,ios","(46.5867789144272,-120.61633680044974)",evStart,2020-09-11T19:38:59.181Z
