aid,evDesc1,evDesc2,evDesc3,evType,ts
716d0781c9e413c5957f876d7c09e5086ac9b03cd0f9eed59dd63e47fdfbc451,1.0.8 (39),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios","(47.20582227999069,-122.34229552689578)",evStart,2021-04-01T22:47:46.753Z
8c6539060f2df072b87f59761399dae68000217e8ad11dc06909107fdda36211,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-A115U,android,10,android","(46.44346019968052,-120.42011634884251)",evStart,2021-04-02T01:49:42.401Z
fcee95398b49412558376201f947506ef04e8d4dd84b0c768d70f7b8899ff93c,1.0.8 (39),"android,phablet,cordova,capacitor,mobile,hybrid,samsung,SM-J737R4,android,9,android","(45.606364191739104,-121.21114479966157)",evStart,2021-04-03T03:56:21.455Z
c039273be77bcb18497b3a9c9c057d83af87a679f60ffb8ef2d826ecf458b657,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G970U,android,11,android","(46.55373115970007,-119.24915169457977)",evStart,2021-04-05T18:14:56.820Z
4e3d64e61cb39f1faa79ab4608deea66b7bb3f1a8c6a0c7093f6a77108b8e475,1.0.7 (38),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69977172116817,-122.369501517342)",evStart,2021-04-05T21:47:48.779Z
4e3d64e61cb39f1faa79ab4608deea66b7bb3f1a8c6a0c7093f6a77108b8e475,1.0.10 (40),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.69607989629226,-122.37039684685246)",evStart,2021-04-05T21:51:40.491Z
4e3d64e61cb39f1faa79ab4608deea66b7bb3f1a8c6a0c7093f6a77108b8e475,1.0.10 (40),"iphone,ios,mobile,mobileweb,,iPhone,ios,Intel Mac OS X 10.15,web","(47.6960304407354,-122.37141643235726)",evStart,2021-04-05T21:55:16.549Z
7468fde08506b986212ed76c174b709c4f2c830cf5c071d6fed3ba93452c3637,1.0.10 (40),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios","(37.78668287203614,-122.40394959328785)",evStart,2021-04-05T22:03:40.068Z
1f7ee5b0c5c067fee205faae557da5a083d880095b6f3382c454c2ce77ec24d4,1.0.10 (40),"android,phablet,cordova,capacitor,mobile,hybrid,Google,sdk_gphone_x86_arm,android,11,android","(37.420342298656855,-122.0865236652166)",evStart,2021-04-05T22:12:58.646Z
c039273be77bcb18497b3a9c9c057d83af87a679f60ffb8ef2d826ecf458b657,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G970U,android,11,android","(46.55456368114423,-119.2545843968447)",evStart,2021-04-06T21:59:18.171Z
7468fde08506b986212ed76c174b709c4f2c830cf5c071d6fed3ba93452c3637,1.0.10 (40),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios","(37.78850411893626,-122.40693727964081)",evStart,2021-04-07T16:44:07.195Z
1f7ee5b0c5c067fee205faae557da5a083d880095b6f3382c454c2ce77ec24d4,1.0.10 (40),"android,phablet,cordova,capacitor,mobile,hybrid,Google,sdk_gphone_x86_arm,android,11,android","(37.42277509165577,-122.08325266177486)",evStart,2021-04-07T16:54:24.056Z
4b365c292df2d70640a8fdafb178b1197e60e7bdbd587c90e21a387d44f625ca,1.0.10 (40),"android,phablet,cordova,capacitor,mobile,hybrid,Google,sdk_gphone_x86,android,11,android","(37.42261393174867,-122.08614569237584)",evStart,2021-04-07T17:14:34.332Z
a81c58d29e2c9ee57f75215398b470ace37b90f22579655ff18cae11203cfb17,1.0.10 (40),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,8.0.0,android","(47.69855969158358,-122.37058624869526)",evStart,2021-04-07T17:26:09.294Z
a81c58d29e2c9ee57f75215398b470ace37b90f22579655ff18cae11203cfb17,1.0.10 (40),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Android SDK built for x86,android,8.0.0,android","(47.69877710595151,-122.37296986840937)",evStart,2021-04-07T17:46:52.084Z
0cd4d6f2dbd7f029784a213642551688d2dadf3930a70c45350a90ea6ca92642,1.0.7 (38),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G781U,android,11,android","(46.72942071368151,-119.21906598203968)",evStart,2021-04-07T19:51:58.989Z
284384c77e61b66c8f0a25a5f0670c4644286d7e60e16feb392c1974c6044dd8,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,KYOCERA,E6810,android,7.1.2,android","(46.29339476221184,-119.76041100395418)",evStart,2021-04-07T22:21:53.824Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N986U,android,11,android","(46.90272358833965,-119.62273611473609)",evStart,2021-04-09T04:44:53.883Z
c33421473f364d0e48a791ed2ed1f8e2c1a340538eb188a767a2c4310c2f9e7c,1.0.7 (38),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios","(43.9185693148353,-79.37818128887714)",evStart,2021-04-13T09:21:00.564Z
fa63af095d8fe53adb20a0ba3a75f5f3b88a81795ebb0fc8f97d56d8bd60f2f5,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G892A,android,9,android","(46.590549086382225,-119.01120804048641)",evStart,2021-04-13T15:26:49.920Z
f7f37a041613c632b7f6e592acbc4ec841c9dc9551681e7403cf4888b5889a4e,1.0.8 (39),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.1,ios","(45.96361989242499,-118.42684261459608)",evStart,2021-04-13T20:24:38.233Z
6f349d406ddcb43b58a5bb5277e80b1db943a9ace099b70495ff92272851b799,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G781U,android,11,android","(46.57254898461048,-120.52685265511161)",evStart,2021-04-15T02:59:03.847Z
097e3af06ff27bceefbe4daaef126a58e0efb0806c70d0af6ae929cf3564f683,1.0.8 (39),"android,phablet,cordova,capacitor,mobile,hybrid,Google,Pixel 4a,android,11,android","(46.454090052080836,-120.2908900273796)",evStart,2021-04-15T16:41:05.790Z
3f12fe9b1667805061a271c3be01b4f9d0660e810a1199af4cc14e2dc9a8ab3f,1.0.8 (39),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios","(46.1993347490045,-119.7748671588006)",evStart,2021-04-16T03:22:57.482Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N986U,android,11,android","(46.886246413426434,-119.67729711349625)",evStart,2021-04-16T15:42:51.795Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N986U,android,11,android","(46.88528827932626,-119.67247097923781)",evStart,2021-04-16T21:38:16.391Z
a6a903e24d0f8ebe07036e3eb8fe95f8ecfc9b89a4d9cce56f2da9b5e2eae143,1.0.4 (34),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios","(41.48675702247943,-90.49610117836315)",evStart,2021-04-18T00:51:13.176Z
3c1b22ffd44818994c9dbcfbc157ad49170e36ee1a9a12915cf28044f21ae925,1.0.8 (39),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N986U,android,11,android","(46.904691127590674,-119.62396331425381)",evStart,2021-04-19T00:35:27.400Z
905d82fd47d7fc2cad4394b927ee06261ceb7df82710883fd8efd365b610c4f4,1.0.7 (38),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios","(46.732525163903375,-119.22251744130126)",evStart,2021-04-19T13:16:12.926Z
