aid,evDesc1,evDesc2,evDesc3,evType,ts
fc03ceb5c128e25a2911e5dab9968700e9f576565bfebfd4a4ccad03b42af817,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-01T12:36:01.529Z
220be54644be2bb2815f4b14eb11e08ba43b684b3f03bc112e9dd4eeeefed000,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-01T15:26:36.185Z
359cd6fd954572f64f27bc7bd4420d305a2673a864f7fe5cb668941f11083db7,1.0.8 (39),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-01T15:55:31.370Z
7c88f6b33519816dd4903029a2cb2a8ceed4f6d5de935f7724e97f2555abc42e,1.0.7 (38),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-01T17:21:26.138Z
b7f94c3d62a0320c3347ac1325a25a663cf62c53f429fb7e3be6d19b554862fb,1.0.8 (39),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios",n/a,evStart,2021-05-01T20:07:39.775Z
b72556019ee26a317aeece4ede50d91e20db7fef616f21da1b701ecd75ad3869,1.0.11 (41),"android,cordova,capacitor,mobile,hybrid,samsung,SM-N981U,android,11,android",n/a,evStart,2021-05-02T03:12:59.387Z
d8eefb20e4173e7783a606413c32d17e41b7968069de4e5d5b5ce63e8089a1a2,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-03T01:22:48.499Z
911931020f43616c7c0b6d39fe0360935c7d90412fe1c405ca4a8d3160a5d629,1.0.7 (38),"android,cordova,capacitor,mobile,hybrid,motorola,moto g(7) play,android,10,android","(46.413246581544776,-120.17705723852289)",evStart,2021-05-03T12:56:01.690Z
177dcddb9029d412ba748732fad5ba86f1704529b4c8e3277544cfe9b0614d22,1.0.7 (38),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4,ios",n/a,evStart,2021-05-03T16:58:55.592Z
a889a255cd3c254b2918174059a9bea1ad3eb6dc62930927390fbb85eb7f60f6,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-03T17:09:15.453Z
2223d669c64be391082a86dc5f589ce420f93fec329cd41dca4ac7e8e9624ccf,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,13.6.1,ios",n/a,evStart,2021-05-03T18:49:52.379Z
12d7a9f3b5e6936693056069ca19ebe68d31d260135126e4dc462cbcf57506cb,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-04T13:05:09.994Z
df1f0efd88e40cc056c905aed0d7e70646df03c280e943d1912799708c496310,1.0.11 (41),"iphone,ios,cordova,capacitor,mobile,hybrid,Apple,iPhone,ios,14.4.2,ios",n/a,evStart,2021-05-04T16:56:26.583Z
4dca5ac62c91e1bf422d201286de1b9d77e12e98ddefedf09aebbe1b5f6f87c1,1.0.11 (41),"android,cordova,capacitor,mobile,hybrid,samsung,SM-G920R4,android,7.0,android",n/a,evStart,2021-05-04T18:15:29.755Z
